,article_link,headline,is_sarcastic
1609,https://dailybonnet.com/local-church-allowed-to-reopen-after-agreeing-to-host-sunday-morning-floor-hockey-tournaments/,Local Church Allowed to Reopen After Agreeing to Host Sunday Morning Floor Hockey Tournaments,1
1610,https://dailybonnet.com/twitter-hires-amish-to-shun-trump/,Twitter Hires the Amish to Shun Trump,1
1611,https://dailybonnet.com/monsieur-hebert-is-sick-and-tired-of-being-called-mr-hiebert/,Monsieur Hebert is Sick and Tired of Being Called “Mr. Hiebert”,1
1612,https://dailybonnet.com/cult-gets-own-reality-show/,Local Cult Gets Their Own Reality Show,1
1613,https://dailybonnet.com/right-wingers-aghast-at-private-company-exercising-their-free-market-right-to-ban-trump/,Right Winger Aghast at Private Company Exercising their Free Market Right to Ban Trump,1
1614,https://dailybonnet.com/i-thought-it-said-make-altona-great-again-says-mp/,“I Thought it Said ‘Make Altona Great Again'” says MP,1
1615,https://dailybonnet.com/gets-lost-on-the-way-landmark/,"Senator Gets Lost on the Way to Landmark, Manitoba",1
1616,https://dailybonnet.com/u-s-capitol-to-be-replaced-with-one-massive-banana-republic/,U.S. Capitol to Be Replaced with One Massive Banana Republic,1
1617,https://dailybonnet.com/mennonite-mlas-concerned-cabinet-shuffle-might-be-some-kind-of-dance/,Mennonite MLAs Concerned “Cabinet Shuffle” Might Be Some Kind of Dance,1
1618,https://dailybonnet.com/trump-pressures-mennonites-find-11780-vogts/,"Trump Pressures Mennonites: “Find 11,780 Vogts!”",1
1619,https://dailybonnet.com/grandma-brandts-vintage-corningware-worth-millions-and-millions-of-dollars/,Mennonite Grandma’s Vintage CorningWare Worth Millions and Millions of Dollars,1
1620,https://dailybonnet.com/kenney-commands-all-mlas-to-vacation-in-la-crete-from-now-on/,Kenney Commands All MLAs to Vacation in La Crete from Now On,1
1621,https://dailybonnet.com/mennonite-leftover-rice-pudding-a-daily-bonnet-recipe/,Mennonite Leftover Rice Pudding: A Daily Bonnet Recipe,1
1622,https://dailybonnet.com/how-many-of-these-mennonite-non-fiction-books-have-you-read/,How many of these Mennonite non-fiction books have you read?,1
1623,https://dailybonnet.com/hollywoods-biggest-stars-gather-to-celebrate-one-full-year-of-not-saying-something-stupid-enough-on-twitter-to-get-cancelled/,Hollywood’s Biggest Stars Gather to Celebrate One Full Year of Not Saying Something Stupid Enough on Twitter to Get Cancelled,1
1624,https://dailybonnet.com/sawney-beans-ovations/,Mennonite Man Generously Splurges on Dessert at Local Pub,1
1625,https://dailybonnet.com/joe-biden-continues-longstanding-american-tradition-of-bombing-the-hell-out-of-a-foreign-countries/,Joe Biden Continues Longstanding American Tradition of Bombing the Hell Out of Foreign Countries,1
1626,https://dailybonnet.com/mennonite-church-to-pipe-in-fake-crowd-noise/,Mennonite Church to Pipe in Fake Crowd Noise,1
1627,https://dailybonnet.com/st-catharines-taunte-renamed/,"St. Catharines, Ontario to be Renamed Taunte Katherine’s",1
1628,https://dailybonnet.com/mennonite-church-holds-lottery-to-see-who-can-attend-church-this-week/,Mennonite Church Holds Lottery to See Who Can Attend Church this Week,1
1629,https://dailybonnet.com/why-is-the-mennonite-town-of-goessel-kansas-shaped-like-a-gun/,"Why is the Mennonite Town of Goessel, Kansas Shaped Like a Gun?",1
1630,https://dailybonnet.com/the-mennonites-of-africa-quiz/,The Mennonites of Africa Quiz,1
1631,https://dailybonnet.com/a-guide-to-underwear-shopping-for-mennonite-men/,A Guide to Underwear Shopping for Mennonite Men,1
1632,https://dailybonnet.com/hamilton-hostetler-musical-mennonites/,Tickets for Mennonite Hip-Hop Musical ‘Hostetler’ Impossible to Get,1
1633,https://dailybonnet.com/spoiler-isnt-making-your-car-any-faster-its-just-making-you-look-that-much-more-desperate/,"Spoiler Isn’t Making Your Car Any Faster, It’s Just Making You Look that Much More Desperate",1
1634,https://dailybonnet.com/area-man-still-cant-get-that-pink-pie/,Area Man Still Can’t Get that Pink Pie,1
1635,https://dailybonnet.com/taunte-lina-becomes-instagram-influencer/,Taunte Lina Becomes Instagram Influencer,1
1636,https://dailybonnet.com/joel-wiens-stadium-replaces-reimer-stadium-yes-this-is-real-and-no-its-not-in-manitoba/,"Joel Wiens Stadium Replaces Reimer Stadium (Yes, this is real and, no, it’s not in Manitoba)",1
1637,https://dailybonnet.com/seven-moves-you-have-to-try-from-the-mennonite-kama-sutra/,The Seven Hottest Mennonite Sex Positions,1
1638,https://dailybonnet.com/lineup-outside-newly-reopened-dollar-store-stretches-all-the-way-from-winkler-to-steinbach/,Lineup Outside Newly Reopened Dollar Store Stretches All the Way from Winkler to Steinbach,1
1639,https://dailybonnet.com/yoko-ono-blamed-for-church-split/,Yet Another Mennonite Church Split Blamed on Yoko Ono,1
1640,https://dailybonnet.com/famed-novelist-john-steinbach-to-release-new-novel-of-mice-and-menno/,Famed Novelist John Steinbach to Release New Novel ‘Of Mice and Menno’,1
1641,https://dailybonnet.com/canadian-prime-minister-finally-offers-formal-apology-for-nickelback/,Canadian Prime Minister Finally Offers Formal Apology for Nickelback,1
1642,https://dailybonnet.com/health-officials-worried-about-new-more-infectious-jantsied-strain/,Health Officials Worried About New More Infectious Jantsied Strain,1
1643,https://dailybonnet.com/niagara-mennonites/,Niagara Mennonites Vote to Im-Peach Pastor Dave,1
1644,https://dailybonnet.com/mennonite-woman-takes-home-the-super-bowl/,Mennonite Woman Takes Home the Super Bowl,1
1645,https://dailybonnet.com/7-naughty-mennonite-emojis/,7 Naughty Mennonite Emojis (and What They Really Mean),1
1646,https://dailybonnet.com/winkler-officials-worried-about-potential-koop-detat/,Winkler Officials Worried About Potential Koop D’Etat,1
1647,https://dailybonnet.com/nhl-slashing-calls/,Calgary Defeats Winnipeg 5 Bogus Slashing Calls to 3,1
1648,https://dailybonnet.com/single-piece-of-juicy-fruit-lasts-a-record-three-minutes/,Single Piece of Juicy Fruit Lasts a Record Three Minutes,1
1649,https://dailybonnet.com/groundhog-day-glitch-forces-local-couple-to-live-the-year-2020-over-and-over-again/,Groundhog Day Glitch Forces Local Couple to Live the Year 2020 Over and Over Again,1
1650,https://dailybonnet.com/the-gamestop-frenzy-explained-for-mennonites/,The GameStop Frenzy Explained for Mennonites (Using an Easy to Understand Zoat Analogy),1
1651,https://dailybonnet.com/thousands-of-mennonites-are-all-sharing-the-same-netflix-password/,Thousands of Mennonites are All Sharing the Same Netflix Password,1
1652,https://dailybonnet.com/quiz-time-is-it-a-bible-verse-or-inspirational-quote-from-a-meme/,Quiz Time! Is it a Bible Verse or Just a Random Inspirational Quote from a Meme?,1
1653,https://dailybonnet.com/mennonite-woman-spends-all-day-making-coleslaw-no-one-will-eat/,Mennonite Woman Spends All Day Making Coleslaw No One Will Eat,1
1654,https://dailybonnet.com/aylmer-pastor-awarded-nations-highest-honour-a-stained-dirty-star-on-canadas-walk-of-fame/,Aylmer Pastor Awarded Nation’s Highest Honour: A Stained Dirty Star on Canada’s Walk of Fame,1
1655,https://dailybonnet.com/efforts-intensify-to-dislodge-fred-penner-from-log/,Efforts Intensify to Dislodge Fred Penner from Log,1
1656,https://dailybonnet.com/mennonte-grandma-wool-covid-maks/,Mennonite Grandma Knits Cozy Warm Woolen Covid Masks,1
1657,https://dailybonnet.com/friesens-report-the-reimers-for-having-an-illegal-gathering/,Friesens Report the Reimers for Having an Illegal Gathering,1
1658,https://dailybonnet.com/rainy-day-equals-free-car-wash-for-mennonite-man/,Rainy Day Equals Free Car Wash for Mennonite Man,1
1659,https://dailybonnet.com/mennonite-grandma-frees-up-some-freezer-space-to-store-vaccines/,Mennonite Grandma Frees Up Some Freezer Space to Store Vaccines,1
1660,https://dailybonnet.com/mennonite-woman-accidentally-butt-dials-the-whole-congregation/,Mennonite Woman Accidentally Butt Dials the Whole Congregation,1
1661,https://dailybonnet.com/mennonites-67-and-older-now-eligible-for-schmaunt-fat-injections/,Mennonites 67 and Older Now Eligible for Schmaunt Fat Injections,1
1662,https://dailybonnet.com/mennonite-woman-excited-that-province-has-opened-things-up-for-el-fresca-dining/,Mennonite Woman Excited that Province has Opened Things Up for ‘El Fresca’ Dining,1
1663,https://dailybonnet.com/mennonite-grandma-excited-to-start-remote-learning/,Mennonite Grandma Eager to Start ‘Remote Learning’,1
1664,https://dailybonnet.com/the-worlds-easiest-mennonite-quiz/,The World’s Easiest Mennonite Quiz,1
1665,https://dailybonnet.com/mennonite-man-worried-he-might-be-getting-old-as-hes-finally-developed-a-taste-for-borscht/,Mennonite Man Worried He Might Be Getting Old as He’s Finally Developed a Taste for Borscht,1
1666,https://dailybonnet.com/mennonite-woman-still-using-the-toilet-paper-she-bought-last-year/,Mennonite Woman Still Using the Toilet Paper She Bought Last Year,1
1667,https://dailybonnet.com/tom-brady-signs-new-geritol-endorsement-deal/,Tom Brady Signs Massive $50 Million Geritol Endorsement Deal,1
1668,https://dailybonnet.com/mennonites-star-in-new-reality-show-quilting-with-the-stars/,Mennonites Appear in New Reality Show ‘Quilting with the Stars’,1
1669,https://dailybonnet.com/dwayne-johnson-in-talks-with-cfl-to-form-new-5-down-football-league/,Dwayne Johnson ‘Guaran-damn-tee’s He Won’t Totally Destroy the CFL,1
1670,https://dailybonnet.com/saskatchewan-butcher-claims-his-farmer-sausage-is-just-as-good-as-anything-they-make-in-manitoba/,Saskatchewan Butcher Claims His Farmer Sausage is Just as Good as Anything they Make in Manitoba,1
1671,https://dailybonnet.com/john-tortorella-hires-mennonites-to-shun-patrik-laine/,John Tortorella Hires Mennonites to Shun Patrik Laine,1
1672,https://dailybonnet.com/mennonite-man-is-literally-older-than-sliced-bread/,Mennonite Man is Literally ‘Older than Sliced Bread’,1
1673,https://dailybonnet.com/new-study-farmer-sausage-contains-only-trace-amounts-of-actual-farmers/,New Study: Farmer Sausage Contains Only “Trace Amounts” of Actual Farmers,1
1674,https://dailybonnet.com/new-tiktok-account-features-videos-of-mennonite-women-resisting-the-urge-to-dance/,New TikTok Account Features Videos of Mennonite Woman Resisting the Urge to Dance,1
1675,https://dailybonnet.com/romantic-gesture-turns-into-quite-the-quandary-for-mennonite-woman/,Romantic Gesture Turns into Quite the Quandary for Mennonite Woman,1
1676,https://dailybonnet.com/mennonite-man-finally-escapes-snow-maze-after-spring-melt/,Mennonite Man Finally Escapes Snow Maze After Spring Melt,1
1677,https://dailybonnet.com/mexican-mennonite-disco/,Mexican Mennonite Woman Invites Friends Over for the Wrong Kind of Disco,1
1678,https://dailybonnet.com/mennonites-blame-trudeau-for-slow-waffle-sauce-rollout/,Mennonites Blame Trudeau for Slow Waffle Sauce Rollout,1
1679,https://dailybonnet.com/newtons-worlds-tallest-mennonite-drafted-by-golden-state-warriors/,Newton’s “World’s Tallest Mennonite” Drafted by Golden State Warriors,1
1680,https://dailybonnet.com/rumspringa-2021-not-nearly-as-wild-as-amish-boy-was-hoping-for/,Rumspringa 2021 Not Nearly as Wild as Amish Boy was Hoping For,1
1681,https://dailybonnet.com/help-mr-funk-decide-is-he-swiss-or-russian-mennonite/,Help Mr. Funk Decide: Is He Swiss or Russian Mennonite?,1
1682,https://dailybonnet.com/mennonite-woman-curler/,Mennonite Woman Wins National Curling Championship,1
1683,https://dailybonnet.com/freedom-loving-pastor-forbids-women-to-wear-pants/,“Freedom-Loving” Pastor Won’t Let Women Wear Pants,1
1684,https://dailybonnet.com/casey-and-finnegan-spotted-at-nudist-colony/,Embarrassing New Photos Catch Casey and Finnegan at Nudist Colony,1
1685,https://dailybonnet.com/frustrated-mennonite-man-still-waiting-for-his-cookies/,Frustrated Mennonite Man Still Waiting for His Cookies,1
1686,https://dailybonnet.com/this-toronto-area-shed-just-sold-for-600000-over-asking-price/,"This Toronto-Area Shed Just Sold for $600,000 Over Asking Price",1
1687,https://dailybonnet.com/authorities-fine-protestors/,Winnipeg Protestors Fight Amongst Themselves Over How to Split the Fine,1
1688,https://dailybonnet.com/anti-maskers-mistake-the-forks-for-steinbach/,Anti-Maskers Mistake The Forks for Steinbach,1
1689,https://dailybonnet.com/400-billion-deficit/,Federal Government Borrows $400 Billion from Industrious Mennonite Farmer,1
1690,https://dailybonnet.com/mennonite-couple-sadly-miss-registration-deadline-for-church-this-sunday/,Mennonite Couple ‘Devastated’ after Narrowly Missing Registration Deadline for Church this Sunday,1
1691,https://dailybonnet.com/plautdietsch-ranked-as-worlds-saxiest-accent/,Plautdietsch Ranked as ‘World’s Saxiest Accent’,1
1692,https://dailybonnet.com/mennonite-pastor-shortens-sermons-to-90-minutes-for-the-summer-months/,Mennonite Pastor Shortens Sermons to 90 Minutes for the Summer Months,1
1693,https://dailybonnet.com/vaccinated-40-year-old-suddenly-has-kick-ass-cell-phone-coverage/,Vaccinated 40-Year-Old Suddenly Has Kick-Ass Cell Phone Coverage,1
1694,https://dailybonnet.com/tragedy-befalls-mennonite-man-after-not-liking-and-sharing-stupid-political-meme-like-the-meme-said-he-should/,Tragedy Befalls Mennonite Man After Not Liking and Sharing Anti-Trudeau Meme,1
1695,https://dailybonnet.com/canada-wide-rogers-golden-syrup-outage-stretches-on-for-hours/,Canada-Wide Rogers Golden Syrup Outage Stretches on for Hours,1
1696,https://dailybonnet.com/tables-holdeman-shunning/,Ex-Mennonite Accidentally Leans Over Onto the Non-Shunned Table,1
1697,https://dailybonnet.com/area-woman-gets-a-brand-new-pair-of-mennonite-high-heels/,Area Woman Gets a Brand New Pair of ‘Mennonite High Heels’,1
1698,https://dailybonnet.com/canadian-olympic-team-to-wear-dirty-mennonite-overalls-and-shit-kickers/,Canadian Olympic Team to Wear Dirty Mennonite Overalls and Shit Kickers,1
1699,https://dailybonnet.com/mennonite-mp-caught-leaving-his-webcam-on-during-meddachschlop/,Mennonite MP Caught Leaving His Webcam On During Meddachschlop,1
1700,https://dailybonnet.com/naked-mp-trudeau/,Ted Falk Unharmed After Naked Man Appears in Parliament,1
1701,https://dailybonnet.com/edmonton-area-pastor-sworn-in-as-new-alberta-health-minister/,Edmonton Area Pastor Sworn in as New Alberta Health Minister,1
1702,https://dailybonnet.com/ottawa-senators-attendance-way-up-this-year/,Ottawa Senators Attendance Way Up this Year,1
1703,https://dailybonnet.com/jason-kenney-appointed-sunday-school-coordinator-at-gracelife-church/,Jason Kenney Appointed Sunday School Coordinator at GraceLife Church,1
1704,https://dailybonnet.com/missing-comma-causes-serious-concern-for-mennonite-grandma/,Missing Comma Causes Serious Concern for Mennonite Grandma,1
1705,https://dailybonnet.com/a-glossary-of-mennonite-food/,A Glossary of Mennonite Food,1
1706,https://dailybonnet.com/breaking-pastor-dans-been-getting-all-his-insights-from-the-footnotes-in-his-ryrie-study-bible/,Breaking! Pastor Dan’s Been Getting All His Insights from the Footnotes in His ‘Ryrie Study Bible’,1
1707,https://dailybonnet.com/manitoba-knackzoat-reservations-surge-on-opening-day/,Manitoba Knackzoat Reservations Surge on Opening Day,1
1708,https://dailybonnet.com/area-man-to-quit-bitcoin-and-start-investing-in-sheets-of-plywood/,Area Man Quits Bitcoin and Puts All His Money into Sheets of Plywood,1
1709,https://dailybonnet.com/toothandnail_band_theundecided/,‘Tooth & Nail’ Band Books Thirty Night Residency in Baptist Church Basement,1
1710,https://dailybonnet.com/mennonite-man-reads-through-the-entire-bible-just-driving-back-and-forth-between-winkler-and-morden/,Mennonite Man Reads Through the Entire Bible Just Driving Back and Forth Between Winkler and Morden,1
1711,https://dailybonnet.com/mennonite-man-mostly-just-in-it-for-the-icing-and-sprinkles/,Mennonite Man Mostly Just in it for the Icing and Sprinkles,1
